tweet_id,username,name,first_name,last_name,full_text,view_count,bookmark_count,favorite_count,reply_count,retweet_count,quote_count,bookmarked,favorited,retweeted,user_mentions,url_mentions,is_quote_status,lang,location,bio,website,websites,followers_count,following_count,media_count,statuses_count,favourites_count,listed_count,fast_followers_count,normal_followers_count,followed_by,following,can_dm,can_media_tag,profile_banner_url,profile_url,avatar_url,verified,is_blue_verified,user_created_at,created_at
1.72761E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,भोलिबाट मधेस प्रदेश का ८ जिल्लामा हामी आउदैछौ ।। https://t.co/fzj8G9Wwfu,479,0,20,2,2,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","11/23/2023, 2:50:01 PM"
1.72761E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,हार्दिक निमन्त्रणा। https://t.co/1C0FM6x2Rn,525,0,20,0,3,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","11/23/2023, 2:18:36 PM"
1.72606E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,छठ पर्वको सम्पूर्णमा शुभकामना । https://t.co/g2zGEg8hat,374,0,16,0,1,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","11/19/2023, 7:56:05 AM"
1.7258E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"सुनाउन होइन, सुन्न र धन्यवाद दिन सुरु गरिएको घरदैलो अभियानअन्तर्गत धादिङ क्षेत्र नम्बर २ का जनतासँग। https://t.co/A6rXA3uTSZ",1259,0,32,3,2,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","11/18/2023, 2:42:28 PM"
1.72573E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"सुनाउन होइन, सुन्न र धन्यवाद दिन सुरु गरिएको घरदैलो अभियानअन्तर्गत धादिङ क्षेत्र नम्बर १ का जनतासँग साक्षात्कार गर्दै। https://t.co/85JEB4rxg8",586,0,20,3,3,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","11/18/2023, 9:54:11 AM"
1.72573E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,जनकेन्द्रित राजनीतिको आधारः घरदैलोमा जनतालाई आभार! https://t.co/qjN9zAASJ9,911,0,37,2,6,1,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","11/18/2023, 9:44:48 AM"
1.7232E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,गल्छी गाउँपालिकाको प्रथम भेला तथा कमिटी गठन कार्यक्रम । https://t.co/3H9NcRFPNC,829,0,30,1,5,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","11/11/2023, 10:20:15 AM"
1.72301E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"गृहमन्त्रीज्यू, खुला आकाशमुनि काेही भए, म्याट र ब्ल्याङकेट बिना काेही रहे र कसैले खान नपाए सीडीओलाई कारबाही गर्ने चेतावनी दिनु भएछ। भूकम्पकाे सात दिन बित्दा पनि कुसे गा पा रमेश नेपाली, लक्ष्मण नेपाली र विमला नेपाली आजपनि बिना म्याट खुला आकाशमुनि सुत्दै हुनुहुन्छ,अब कारबाहीकसलाई ? https://t.co/ddhNbq9xlO",1703,0,47,0,6,1,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","11/10/2023, 10:01:59 PM"
1.72282E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"भोलि शनिबार २५ गते धादिङको गल्छी, नुवाकोटको बिदुर र काठमाडौको का म पा १६ नयाँबजार मा सबैलाई हार्दिक निमन्त्रणा ।। https://t.co/sQpoLgaPJf",861,0,26,0,7,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","11/10/2023, 9:11:36 AM"
1.72154E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,राष्ट्रिय स्वतन्त्र पार्टीको तर्फबाट जाजरकोट र रुकुम (पश्चिम)का भूकम्प प्रभावितको तत्कालिन राहत र दीर्घकालीन व्यवस्थापनका लागि सरकारको ध्यानाकर्षण गराएका छौं। दुर्गमका वास्तविक प्रभावितले राहत नपाउने विगतको कमजोरी नदोहोर्‍याउन सरकारलाई सचेत गराएका छौ। https://t.co/6p6TOyIjv8,971,0,31,1,1,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","11/6/2023, 8:49:21 PM"
1.72149E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,जाजरकोट र रुकुम (पश्चिम)का भूकम्प प्रभावितको तत्कालीन राहत र दीर्घकालीन व्यवस्थापनका लागि सरकारको ध्यानाकर्षण गराएका छौँ। साथै एकद्वार प्रणालीको नाममा सदरमुकामसहित सुगम ठाउँमा राहत थुप्रिने तर दुर्गमका वास्तविक प्रभावितले नपाउने विगतको कमजोरी नदोहोर्‍याउन पनि सचेत गराएका छौँ। https://t.co/J93q7xdUhB,579,0,24,0,2,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","11/6/2023, 5:05:32 PM"
1.72065E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,RAT विभागद्वारा आयोजित रक्तदान कार्यक्रममा रक्तदान गर्दै। https://t.co/NNVrtpRYTi,333,0,16,0,0,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","11/4/2023, 9:34:15 AM"
1.72045E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,प्रथम सल्यानटार कृषि प्रदर्शनी तथा व्यापार मेलालाई सम्बोधन। https://t.co/GHzJq19bNy,824,0,25,1,2,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","11/3/2023, 8:12:01 PM"
1.71819E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,शुभकामना तथा नगर भेला कार्यक्रम ललितपुर । https://t.co/pXM6UEQOIm,735,0,38,0,3,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","10/28/2023, 2:34:59 PM"
1.71554E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"महान चाड विजयादशमी, शुभदीपावली, छठपर्व र नेपाल संवत् ११४४ को पावन अवसरमा देशविदेशमा रहनु भएका सम्पूर्ण नेपालीहरूमा सुख, शान्ति र समृद्धिको हार्दिक मंगलमय शुभकामना व्यक्त गर्दछु । https://t.co/eJqOdN7zA2",1955,0,82,7,7,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","10/21/2023, 6:55:47 AM"
1.7149E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"विजयादशमी, शुभ दीपावली, न्यु दया भिन्तुना तथा छठ पर्वको अवसरमा राष्ट्रिय स्वतन्त्र पार्टी काठमाडौं जिल्ला क्षेत्र न. २ ले आयोजना गरेको शुभकामना आदानप्रदान कार्यक्रममा उपस्थिति जनाउँदै। https://t.co/uWcbnEqfsh",801,0,35,0,4,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","10/19/2023, 12:44:50 PM"
1.71343E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,विजयादशमीको पहिलो दिन घटस्थापनाको शुभकामना । https://t.co/opPOLnUDyY,742,0,26,1,1,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","10/15/2023, 11:25:21 AM"
1.71306E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"बडादशैँ, शुभ दीपावली, नेपाल संवत् र छठ पर्वको अवसरमा धादिङ-काठमाडौं सम्पर्क विभाग र लमजुङ-काठमाडौं सम्पर्क विभागले काठमाडौंमा आयोजना गरेको छुट्टाछुट्टै कार्यक्रममा उपस्थिति जनाउँदै। https://t.co/CT15nonAdH",956,0,18,0,1,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","10/14/2023, 10:37:48 AM"
1.71236E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,काठमाडौँमा आज (२०८० असोज २५ गते) आयोजित ‘रास्वपासँग एनआरएनएको अपेक्षा र एनआरएनएप्रति रास्वपाको धारणा’ विषयक अन्तरक्रिया कार्यक्रम। https://t.co/1CgFgnHKto,631,0,18,1,0,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","10/12/2023, 12:33:33 PM"
1.7098E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"जिल्ला समन्वय समिति धादिङको आयोजनामा आजबाट सुरु भएको दुईदिने संघीय, प्रादेशिक र स्थानीय तहहरूको वार्षिक समीक्षा कार्यक्रममा उपस्थिति जनाउँदै। https://t.co/0WDJSBBUjh",559,0,19,0,4,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","10/5/2023, 10:56:01 AM"
1.70947E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"अपांगता भएका व्यक्तिहरूका लागि स्वाबलम्बन जीवन पद्धति केन्द्र (सीआईएल), काठमाडौँका अध्यक्ष, महासचिवलगायतका पदाधिकारीहरूसँग भेटघाट । उहाँहरूले अपांगता समावेशी राजनीतिका लागि पहल गरिदिन ५ बुँदे माग पत्र बुझाउनुभएको छ । https://t.co/xeZxf1Cjwv",1209,0,17,0,5,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","10/4/2023, 1:05:50 PM"
1.70723E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,काठमाडौँ उपत्यकालगायत विभिन्न ठाउँमा वर्षा र सहकालका देवता इन्द्रको पूजा आराधना गरी परम्परागत रूपमा मनाइने महान पर्व इन्द्रजात्राको उपलक्ष्यमा देश विदेशमा रहनुभएका सम्पूर्णमा हार्दिक शुभकामना व्यक्त गर्दछु। https://t.co/QAU8sNsSC6,713,0,19,0,1,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","9/28/2023, 8:49:14 AM"
1.70435E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,जनताको कठोर संघर्षपछि बनेको जननिर्वाचित संविधानसभाले संविधान बनाएको ऐतिहासिक दिन हो आज। व्यवस्था परिवर्तन भए पनि अवस्था भने परिवर्तन हुन बाँकी नै छ। त्यसका लागि हामीले गर्नुपर्ने काम थुप्रै छन्। अतः यो संविधान दिवसले सबैको ध्यान अवस्था परिवर्तनतर्फ केन्द्रित गरोस्। शुभकामना। https://t.co/j0SbBadkjA,368,0,11,0,1,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","9/20/2023, 9:54:45 AM"
1.70255E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,धादिङ क्षेत्र नं. २ को पार्टी कार्यालयमा घण्टीमित्रहरूसँग भेटघाट गर्दै। https://t.co/eQ1JJzHyKu,1027,0,40,0,0,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","9/15/2023, 11:11:14 AM"
1.70229E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,ज्वालामुखी गाउँपालिकाका विभिन्न ठाउँमा भेटघाट। https://t.co/0i1RY4pWzh,550,0,17,1,0,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","9/14/2023, 5:40:58 PM"
1.70216E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,आज ज्वालामुखी गाउँपालिकामा विभिन्न भेटघाट कार्यक्रम गरी २९ गते बेनिघाटको पालिका भेलामा आउने छु। कार्यक्रममा सबैलाई स्वागत छ। https://t.co/5oVaQej3Lt,1029,0,34,0,3,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","9/14/2023, 8:57:30 AM"
1.70046E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,रुपन्देहीको तिलोत्तमा नगर भेला। https://t.co/k8GJzinQ0g,4036,0,59,4,3,3,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","9/9/2023, 4:17:45 PM"
1.69792E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"रामेछापको सुनापति, खाँडादेवी र दोरम्बा शैलुङ गाउँपालिकाको संयुक्त भेला। https://t.co/Pqj3tyEB8Y",777,0,35,1,3,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","9/2/2023, 4:27:25 PM"
1.69723E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,हामी आउदैछौ तपाइँहरुसग भेटघाट गर्न । https://t.co/d6pOn7l00n,902,0,50,1,5,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","8/31/2023, 6:37:23 PM"
1.69708E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,"हरेक वर्ष श्रावण शुक्ल पूर्णिमाका दिन मनाइने जनै पूर्णिमा, रक्षा बन्धन र क्वाँटी खाने पर्वले सामाजिक, सांस्कृतिक, जातीय एकता र आपसी सद्भाव बढाओस् भन्ने कामना गर्दै देशविदेशमा रहनुभएका सम्पूर्ण आमाबुबा, दाजुभाइ तथा दिदीबहिनीहरूमा सुख, शान्ति र समृद्धिको शुभकामना व्यक्त गर्दछु। https://t.co/hKOL44IvA3",712,0,26,2,2,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","8/31/2023, 8:41:36 AM"
1.69534E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,नेशनल प्याब्सन मधेश प्रदेश समितिको आयोजनामा वीरगन्जमा आयोजित हाजिरीजवाफ प्रतियोगिता कार्यक्रममा उपस्थिति जनाउँदै । https://t.co/lmtaWcJFO6,597,0,27,0,2,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","8/26/2023, 1:27:35 PM"
1.69463E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,श्रमिकहरूको न्यूनतम पारिश्रमिक कार्यान्वयनका लागि संस्थागत अनुगमन बढाउन संसदबाट सरकारको ध्यानाकर्षण गराउँदै। https://t.co/0P15GKHxNj,1111,0,38,1,6,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","8/24/2023, 2:22:53 PM"
1.6928E+18,dolprasadaryal,DP ARYAL,DP,ARYAL,कीर्तिपुर नगर भेला तथा समिति गठन कार्यक्रममा सहभागी। https://t.co/0pEkbr4AeP,898,0,38,4,5,0,FALSE,FALSE,FALSE,,,FALSE,ne,,"Minister, Ministry of Labour, Employment and Social Security; Vice President of National Independent Party",https://dparyal.com.np,https://dparyal.com.np,3111,74,140,177,17,3,0,3111,,,FALSE,TRUE,https://pbs.twimg.com/profile_banners/1566851965757571072/1662402343,https://www.twitter.com/dolprasadaryal,https://pbs.twimg.com/profile_images/1566852370612776960/v0wv1Tha_normal.jpg,FALSE,FALSE,"9/5/2022, 11:58:34 PM","8/19/2023, 1:05:09 PM"
